source_path,new_path,status,notes
/hotels-in-jalandhar/sarovar-portico-jalandhar/offers,/hotels-in-jalandhar/sarovar-portico-jalandhar/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/rooms,/hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-delhi/sarovar-portico-naraina-new-delhi/amenities,/hotels-in-delhi/sarovar-portico-naraina-new-delhi/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-saharanpur/sarovar-portico-saharanpur/dining,/hotels-in-saharanpur/sarovar-portico-saharanpur/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-somnath/sarovar-portico-somnath/gallery,/hotels-in-somnath/sarovar-portico-somnath/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-sonipat/sarovar-portico-sonipat/offers,/hotels-in-sonipat/sarovar-portico-sonipat/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-srinagar/sarovar-portico-srinagar/rooms,/hotels-in-srinagar/sarovar-portico-srinagar/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-hargeisa/serene-premiere-hargeisa/amenities,/hotels-in-hargeisa/serene-premiere-hargeisa/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-orai/shyama-sarovar-portico-orai/dining,/hotels-in-orai/shyama-sarovar-portico-orai/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-raipur/singhania-sarovar-portico-raipur/gallery,/hotels-in-raipur/singhania-sarovar-portico-raipur/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-delhi/taurus-hotel-mahipalpur-new-delhi/offers,/hotels-in-delhi/taurus-hotel-mahipalpur-new-delhi/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/rooms,/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-delhi/the-muse-sarovar-portico-nehru-place-new-delhi/amenities,/hotels-in-delhi/the-muse-sarovar-portico-nehru-place-new-delhi/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-pondicherry/the-promenade-pondicherry/dining,/hotels-in-pondicherry/the-promenade-pondicherry/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-gurugram/tulip-inn-gurugram-near-medanta/gallery,/hotels-in-gurugram/tulip-inn-gurugram-near-medanta/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-katra/vaishnodevi-portico-katra/offers,/hotels-in-katra/vaishnodevi-portico-katra/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/rooms,/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-udaipur/golden-tulip-udaipur/amenities,/hotels-in-udaipur/golden-tulip-udaipur/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-tirupati/golden-tulip-tirupati/dining,/hotels-in-tirupati/golden-tulip-tirupati/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-hosur/grand-continent-hosur/gallery,/hotels-in-hosur/grand-continent-hosur/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-mahabalipuram/grand-continent-mahabalipuram/offers,/hotels-in-mahabalipuram/grand-continent-mahabalipuram/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-mysore/grand-continent-mysore/rooms,/hotels-in-mysore/grand-continent-mysore/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-latur/grand-portico-hotel-in-latur/amenities,/hotels-in-latur/grand-portico-hotel-in-latur/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/dining,/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-lucknow/hometel-alambagh-lucknow/gallery,/hotels-in-lucknow/hometel-alambagh-lucknow/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-roorkee/hometel-roorkee/offers,/hotels-in-roorkee/hometel-roorkee/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-chandigarh/hometel-chandigarh/rooms,/hotels-in-chandigarh/hometel-chandigarh/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-gurugram/iris-sarovar-portico-gurugram/amenities,/hotels-in-gurugram/iris-sarovar-portico-gurugram/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-deoghar/ishaan-sarovar-portico-deoghar/dining,/hotels-in-deoghar/ishaan-sarovar-portico-deoghar/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/gallery,/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-lucknow/la-place-sarovar-portico-lucknow/offers,/hotels-in-lucknow/la-place-sarovar-portico-lucknow/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-pondicherry/le-dupleix-pondicherry/rooms,/hotels-in-pondicherry/le-dupleix-pondicherry/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai/amenities,/hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-rajkot/marasa-sarovar-portico-rajkot/dining,/hotels-in-rajkot/marasa-sarovar-portico-rajkot/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/gallery,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/offers,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-haridwar/mj-sarovar-portico-haridwar/rooms,/hotels-in-haridwar/mj-sarovar-portico-haridwar/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/amenities,/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-kota/mukundra-sarovar-premiere-kota/dining,/hotels-in-kota/mukundra-sarovar-premiere-kota/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-jhansi/nataraj-sarovar-portico-jhansi/gallery,/hotels-in-jhansi/nataraj-sarovar-portico-jhansi/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-manali/naturevilas-portico-manali/offers,/hotels-in-manali/naturevilas-portico-manali/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/rooms,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-kakinada/paradigm-sarovar-kakinada/amenities,/hotels-in-kakinada/paradigm-sarovar-kakinada/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-ayodhya/park-inn-by-radisson-ayodhya/dining,/hotels-in-ayodhya/park-inn-by-radisson-ayodhya/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-faridabad/park-plaza-faridabad/gallery,/hotels-in-faridabad/park-plaza-faridabad/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-jodhpur/park-plaza-jodhpur/offers,/hotels-in-jodhpur/park-plaza-jodhpur/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-jalandhar/park-plaza-jalandhar/rooms,/hotels-in-jalandhar/park-plaza-jalandhar/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar/amenities,/hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh/dining,/hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/gallery,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-chennai/radha-regent-chennai/offers,/hotels-in-chennai/radha-regent-chennai/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-hyderabad/radisson-hyderabad--hitec/rooms,/hotels-in-hyderabad/radisson-hyderabad--hitec/rooms,200,sitemap-sourced live URL (self-check)
/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/amenities,/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/amenities,200,sitemap-sourced live URL (self-check)
/hotels-in-mumbai/residency-sarovar-portico-mumbai/dining,/hotels-in-mumbai/residency-sarovar-portico-mumbai/dining,200,sitemap-sourced live URL (self-check)
/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/gallery,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/gallery,200,sitemap-sourced live URL (self-check)
/hotels-in-pathankot/riviera-sarovar-portico-pathankot/offers,/hotels-in-pathankot/riviera-sarovar-portico-pathankot/offers,200,sitemap-sourced live URL (self-check)
/hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit/rooms,/hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit/rooms,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-delhi/amenities,/hotels/sarovar-premiere-delhi/amenities,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-jaipur/contact,/hotels/sarovar-portico-jaipur/contact,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-goa-beach-resort/gallery,/hotels/sarovar-premiere-goa-beach-resort/gallery,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-mumbai/legal,/hotels/sarovar-portico-mumbai/legal,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-regency-shimla/wellness,/hotels/sarovar-regency-shimla/wellness,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-delhi-aerocity/amenities,/hotels/sarovar-portico-delhi-aerocity/amenities,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-jaipur-heritage/contact,/hotels/sarovar-premiere-jaipur-heritage/contact,404,sitemap-sourced live URL (self-check)
/hotels/abn-sarovar-portico-jim-corbett/gallery,/hotels/abn-sarovar-portico-jim-corbett/gallery,200,sitemap-sourced live URL (self-check)
/hotels/nidhivan-sarovar-portico-vrindavan/legal,/hotels/nidhivan-sarovar-portico-vrindavan/legal,200,sitemap-sourced live URL (self-check)
/hotels/marigold-sarovar-portico-mashobra-shimla/wellness,/hotels/marigold-sarovar-portico-mashobra-shimla/wellness,404,sitemap-sourced live URL (self-check)
/hotels/aditya-hometel-hyderabad/amenities,/hotels/aditya-hometel-hyderabad/amenities,200,sitemap-sourced live URL (self-check)
/hotels/aditya-park-hyderabad/contact,/hotels/aditya-park-hyderabad/contact,404,sitemap-sourced live URL (self-check)
/hotels/ambrosia-sarovar-portico-haridwar/gallery,/hotels/ambrosia-sarovar-portico-haridwar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/ambar-sarovar-portico-gandhidham-hotel/legal,/hotels/ambar-sarovar-portico-gandhidham-hotel/legal,200,sitemap-sourced live URL (self-check)
/hotels/balaji-sarovar-premiere-solapur/wellness,/hotels/balaji-sarovar-premiere-solapur/wellness,200,sitemap-sourced live URL (self-check)
/hotels/bellevue-sarovar-premiere-junagadh/amenities,/hotels/bellevue-sarovar-premiere-junagadh/amenities,200,sitemap-sourced live URL (self-check)
/hotels/citadel-sarovar-portico-bangalore/contact,/hotels/citadel-sarovar-portico-bangalore/contact,404,sitemap-sourced live URL (self-check)
/hotels/davanam-sarovar-portico-suites-bangalore/gallery,/hotels/davanam-sarovar-portico-suites-bangalore/gallery,200,sitemap-sourced live URL (self-check)
/hotels/classic-sarovar-portico-thiruvananthapuram/legal,/hotels/classic-sarovar-portico-thiruvananthapuram/legal,200,sitemap-sourced live URL (self-check)
/hotels/delite-sarovar-portico-faridabad/wellness,/hotels/delite-sarovar-portico-faridabad/wellness,404,sitemap-sourced live URL (self-check)
/hotels/deventure-sarovar-portico--kapashera-new-delhi/amenities,/hotels/deventure-sarovar-portico--kapashera-new-delhi/amenities,200,sitemap-sourced live URL (self-check)
/hotels/efcee-sarovar-portico-bhavnagar/contact,/hotels/efcee-sarovar-portico-bhavnagar/contact,404,sitemap-sourced live URL (self-check)
/hotels/estuary-sarovar-Premiere-poovar/gallery,/hotels/estuary-sarovar-Premiere-poovar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/geeta-sarovar-portico-hotels-panipat/legal,/hotels/geeta-sarovar-portico-hotels-panipat/legal,404,sitemap-sourced live URL (self-check)
/hotels/golden-sarovar-portico-amritsar/wellness,/hotels/golden-sarovar-portico-amritsar/wellness,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-bdi-club-and-suite-bhiwadi/amenities,/hotels/golden-tulip-bdi-club-and-suite-bhiwadi/amenities,200,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-bhopal/contact,/hotels/golden-tulip-bhopal/contact,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-candolim-goa/gallery,/hotels/golden-tulip-candolim-goa/gallery,200,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-essential-jaipur/legal,/hotels/golden-tulip-essential-jaipur/legal,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-goa-mandrem/wellness,/hotels/golden-tulip-goa-mandrem/wellness,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-hari-nagar/amenities,/hotels/golden-tulip-hari-nagar/amenities,200,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-hotel-in-jaipur/contact,/hotels/golden-tulip-hotel-in-jaipur/contact,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-jalandhar/gallery,/hotels/golden-tulip-jalandhar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-kukas-jaipur/legal,/hotels/golden-tulip-kukas-jaipur/legal,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-lucknow/wellness,/hotels/golden-tulip-lucknow/wellness,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-srinagar/amenities,/hotels/golden-tulip-srinagar/amenities,200,sitemap-sourced live URL (self-check)
/hotels/royal-hometel-suites-dahisar-mumbai/contact,/hotels/royal-hometel-suites-dahisar-mumbai/contact,404,sitemap-sourced live URL (self-check)
/hotels/royal-sarovar-portico-siliguri/gallery,/hotels/royal-sarovar-portico-siliguri/gallery,200,sitemap-sourced live URL (self-check)
/hotels/royal-tulip-chitwan/legal,/hotels/royal-tulip-chitwan/legal,404,sitemap-sourced live URL (self-check)
/hotels/royal-tulip-kathmandu-shivapuri-national-park/wellness,/hotels/royal-tulip-kathmandu-shivapuri-national-park/wellness,404,sitemap-sourced live URL (self-check)
/hotels/royale-sarovar-portico-agra/amenities,/hotels/royale-sarovar-portico-agra/amenities,200,sitemap-sourced live URL (self-check)
/hotels/rs-sarovar-portico-palampur/contact,/hotels/rs-sarovar-portico-palampur/contact,404,sitemap-sourced live URL (self-check)
/hotels/sairafort-sarovar-portico-jaisalmer/gallery,/hotels/sairafort-sarovar-portico-jaisalmer/gallery,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-ahmedabad/legal,/hotels/sarovar-ahmedabad/legal,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-ajmer/wellness,/hotels/sarovar-portico-ajmer/wellness,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-bhubaneswar/amenities,/hotels/sarovar-portico-bhubaneswar/amenities,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-birgunj/contact,/hotels/sarovar-portico-birgunj/contact,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-dehradun/gallery,/hotels/sarovar-portico-dehradun/gallery,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-gir/legal,/hotels/sarovar-portico-gir/legal,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-hanumangarh/wellness,/hotels/sarovar-portico-hanumangarh/wellness,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-kolkata-rajarhat/amenities,/hotels/sarovar-portico-kolkata-rajarhat/amenities,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-morbi/contact,/hotels/sarovar-portico-morbi/contact,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-naraina-new-delhi/gallery,/hotels/sarovar-portico-naraina-new-delhi/gallery,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-saharanpur/legal,/hotels/sarovar-portico-saharanpur/legal,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-somnath/wellness,/hotels/sarovar-portico-somnath/wellness,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-srinagar/amenities,/hotels/sarovar-portico-srinagar/amenities,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-portico-surajkund/contact,/hotels/sarovar-portico-surajkund/contact,404,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-amritsar/gallery,/hotels/sarovar-premiere-amritsar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-alwar/legal,/hotels/sarovar-premiere-alwar/legal,500,sitemap-sourced live URL (self-check)
/hotels/sarovar-premiere-jaipur/wellness,/hotels/sarovar-premiere-jaipur/wellness,404,sitemap-sourced live URL (self-check)
/hotels/sea-breeze-sarovar-portico-varca-goa/amenities,/hotels/sea-breeze-sarovar-portico-varca-goa/amenities,200,sitemap-sourced live URL (self-check)
/hotels/serene-premiere-hargeisa/contact,/hotels/serene-premiere-hargeisa/contact,404,sitemap-sourced live URL (self-check)
/hotels/shravanthi-sarovar-portico-bengaluru/gallery,/hotels/shravanthi-sarovar-portico-bengaluru/gallery,200,sitemap-sourced live URL (self-check)
/hotels/shyama-sarovar-portico-orai/legal,/hotels/shyama-sarovar-portico-orai/legal,404,sitemap-sourced live URL (self-check)
/hotels/singhania-sarovar-portico-raipur/wellness,/hotels/singhania-sarovar-portico-raipur/wellness,404,sitemap-sourced live URL (self-check)
/hotels/sobit-sarovar-portico-palolem-beach-hotel-goa/amenities,/hotels/sobit-sarovar-portico-palolem-beach-hotel-goa/amenities,200,sitemap-sourced live URL (self-check)
/hotels/taurus-hotel-mahipalpur-new-delhi/contact,/hotels/taurus-hotel-mahipalpur-new-delhi/contact,404,sitemap-sourced live URL (self-check)
/hotels/the-ashtan-sarovar-portico-new-delhi/gallery,/hotels/the-ashtan-sarovar-portico-new-delhi/gallery,200,sitemap-sourced live URL (self-check)
/hotels/the-gaurs-sarovar-premiere/legal,/hotels/the-gaurs-sarovar-premiere/legal,404,sitemap-sourced live URL (self-check)
/hotels/the-heron-portico-nairobi/wellness,/hotels/the-heron-portico-nairobi/wellness,404,sitemap-sourced live URL (self-check)
/hotels/the-muse-sarovar-portico-nehru-place-new-delhi/amenities,/hotels/the-muse-sarovar-portico-nehru-place-new-delhi/amenities,200,sitemap-sourced live URL (self-check)
/hotels/the-promenade-pondicherry/contact,/hotels/the-promenade-pondicherry/contact,500,sitemap-sourced live URL (self-check)
/hotels/tulip-inn-bhopal/gallery,/hotels/tulip-inn-bhopal/gallery,200,sitemap-sourced live URL (self-check)
/hotels/tulip-inn-gurugram-near-medanta/legal,/hotels/tulip-inn-gurugram-near-medanta/legal,404,sitemap-sourced live URL (self-check)
/hotels/tulip-inn-koramangala/wellness,/hotels/tulip-inn-koramangala/wellness,404,sitemap-sourced live URL (self-check)
/hotels/tulip-inn-zirakpur/amenities,/hotels/tulip-inn-zirakpur/amenities,200,sitemap-sourced live URL (self-check)
/hotels/v-sarovar-portico-mi-road-jaipur/contact,/hotels/v-sarovar-portico-mi-road-jaipur/contact,404,sitemap-sourced live URL (self-check)
/hotels/vaishnodevi-portico-katra/gallery,/hotels/vaishnodevi-portico-katra/gallery,200,sitemap-sourced live URL (self-check)
/hotels/venizia-sarovar-portico-in-new-delhi/legal,/hotels/venizia-sarovar-portico-in-new-delhi/legal,404,sitemap-sourced live URL (self-check)
/hotels/viraj-sarovar-portico-jammu/wellness,/hotels/viraj-sarovar-portico-jammu/wellness,404,sitemap-sourced live URL (self-check)
/hotels/golden-tulip-tirupati,/hotels/golden-tulip-tirupati,200,sitemap-sourced live URL (self-check)
/hotels/golden-tulip/contact,/hotels/golden-tulip/contact,200,sitemap-sourced live URL (self-check)
/hotels/grand-continent-anjuna/gallery,/hotels/grand-continent-anjuna/gallery,200,sitemap-sourced live URL (self-check)
/hotels/grand-continent-brookefield-bengaluru/legal,/hotels/grand-continent-brookefield-bengaluru/legal,404,sitemap-sourced live URL (self-check)
/hotels/grand-continent-hebbal-bangalore/wellness,/hotels/grand-continent-hebbal-bangalore/wellness,404,sitemap-sourced live URL (self-check)
/hotels/grand-continent-malleshwaram-bangalore,/hotels/grand-continent-malleshwaram-bangalore,200,sitemap-sourced live URL (self-check)
/hotels/grand-continent-mahabalipuram/contact,/hotels/grand-continent-mahabalipuram/contact,404,sitemap-sourced live URL (self-check)
/hotels/grand-continent-mysore/gallery,/hotels/grand-continent-mysore/gallery,200,sitemap-sourced live URL (self-check)
/hotels/grand-continent-secunderabad/legal,/hotels/grand-continent-secunderabad/legal,404,sitemap-sourced live URL (self-check)
/hotels/grand-portico-hotel-in-latur/wellness,/hotels/grand-portico-hotel-in-latur/wellness,404,sitemap-sourced live URL (self-check)
/hotels/hometel-alambagh-lucknow,/hotels/hometel-alambagh-lucknow,200,sitemap-sourced live URL (self-check)
/hotels/hometel-roorkee/contact,/hotels/hometel-roorkee/contact,404,sitemap-sourced live URL (self-check)
/hotels/hometel-chandigarh/gallery,/hotels/hometel-chandigarh/gallery,200,sitemap-sourced live URL (self-check)
/hotels/hrj-sarovar-portico-indore/legal,/hotels/hrj-sarovar-portico-indore/legal,404,sitemap-sourced live URL (self-check)
/hotels/iris-sarovar-portico-gurugram/wellness,/hotels/iris-sarovar-portico-gurugram/wellness,404,sitemap-sourced live URL (self-check)
/hotels/kpg-sarovar-portico-raj-nagar-extension-ghaziabad,/hotels/kpg-sarovar-portico-raj-nagar-extension-ghaziabad,200,sitemap-sourced live URL (self-check)
/hotels/lagoon-sarovar-premiere-pondicherry/contact,/hotels/lagoon-sarovar-premiere-pondicherry/contact,200,sitemap-sourced live URL (self-check)
/hotels/la-place-sarovar-portico-lucknow/gallery,/hotels/la-place-sarovar-portico-lucknow/gallery,200,sitemap-sourced live URL (self-check)
/hotels/le-dupleix-pondicherry/legal,/hotels/le-dupleix-pondicherry/legal,200,sitemap-sourced live URL (self-check)
/hotels/le-lac-sarovar-ranchi/wellness,/hotels/le-lac-sarovar-ranchi/wellness,404,sitemap-sourced live URL (self-check)
/hotels/legend-sarovar-portico,/hotels/legend-sarovar-portico,200,sitemap-sourced live URL (self-check)
/hotels/mahagun-sarovar-portico-suites-vaishali/contact,/hotels/mahagun-sarovar-portico-suites-vaishali/contact,404,sitemap-sourced live URL (self-check)
/hotels/majestic-court-sarovar-portico-navi-mumbai/gallery,/hotels/majestic-court-sarovar-portico-navi-mumbai/gallery,200,sitemap-sourced live URL (self-check)
/hotels/manjeera-international-convention-centre/legal,/hotels/manjeera-international-convention-centre/legal,404,sitemap-sourced live URL (self-check)
/hotels/manjeera-sarovar-premiere-rajahmundry/wellness,/hotels/manjeera-sarovar-premiere-rajahmundry/wellness,404,sitemap-sourced live URL (self-check)
/hotels/marasa-sarovar-premiere-bodhgaya,/hotels/marasa-sarovar-premiere-bodhgaya,200,sitemap-sourced live URL (self-check)
/hotels/marasa-sarovar-premiere-tirupati-hotels/contact,/hotels/marasa-sarovar-premiere-tirupati-hotels/contact,404,sitemap-sourced live URL (self-check)
/hotels/mj-sarovar-portico-haridwar/gallery,/hotels/mj-sarovar-portico-haridwar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/marine-plaza-mumbai/legal,/hotels/marine-plaza-mumbai/legal,200,sitemap-sourced live URL (self-check)
/hotels/mountnoor-sarovar-premiere-pahalgam/wellness,/hotels/mountnoor-sarovar-premiere-pahalgam/wellness,404,sitemap-sourced live URL (self-check)
/hotels/nataraj-sarovar-portico-jhansi,/hotels/nataraj-sarovar-portico-jhansi,200,sitemap-sourced live URL (self-check)
/hotels/naturevilas-portico-manali/contact,/hotels/naturevilas-portico-manali/contact,404,sitemap-sourced live URL (self-check)
/hotels/nirvana-sarovar-portico-gorakhpur/gallery,/hotels/nirvana-sarovar-portico-gorakhpur/gallery,200,sitemap-sourced live URL (self-check)
/hotels/neelkanth-sarovar-premiere-lusaka/legal,/hotels/neelkanth-sarovar-premiere-lusaka/legal,200,sitemap-sourced live URL (self-check)
/hotels/nirwana-hometel-jaipur-sarovar/wellness,/hotels/nirwana-hometel-jaipur-sarovar/wellness,404,sitemap-sourced live URL (self-check)
/hotels/park-inn-gurgaon,/hotels/park-inn-gurgaon,200,sitemap-sourced live URL (self-check)
/hotels/park-inn-by-radisson-ayodhya/contact,/hotels/park-inn-by-radisson-ayodhya/contact,404,sitemap-sourced live URL (self-check)
/hotels/Park-Inn-Radisson-Goa-Candolim/gallery,/hotels/Park-Inn-Radisson-Goa-Candolim/gallery,200,sitemap-sourced live URL (self-check)
/hotels/park-plaza-faridabad/legal,/hotels/park-plaza-faridabad/legal,200,sitemap-sourced live URL (self-check)
/hotels/park-plaza-jodhpur/wellness,/hotels/park-plaza-jodhpur/wellness,404,sitemap-sourced live URL (self-check)
/hotels/park-plaza-shahadra--east-delhi,/hotels/park-plaza-shahadra--east-delhi,200,sitemap-sourced live URL (self-check)
/hotels/park-plaza-ludhiana/contact,/hotels/park-plaza-ludhiana/contact,404,sitemap-sourced live URL (self-check)
/hotels/prachi-sarovar-premiere-bhubaneswar/gallery,/hotels/prachi-sarovar-premiere-bhubaneswar/gallery,200,sitemap-sourced live URL (self-check)
/hotels/park-plaza-zirakpur/legal,/hotels/park-plaza-zirakpur/legal,200,sitemap-sourced live URL (self-check)
/hotels/pushkara-portico-hotel-in-dibrugarh/wellness,/hotels/pushkara-portico-hotel-in-dibrugarh/wellness,404,sitemap-sourced live URL (self-check)
/hotels/radha-hometel-bangalore,/hotels/radha-hometel-bangalore,200,sitemap-sourced live URL (self-check)
/hotels/radha-regent-chennai/contact,/hotels/radha-regent-chennai/contact,404,sitemap-sourced live URL (self-check)
/hotels/radisson-blu--bengaluru-outer-ring-road/gallery,/hotels/radisson-blu--bengaluru-outer-ring-road/gallery,200,sitemap-sourced live URL (self-check)
/hotels/radisson-hyderabad--hitec/legal,/hotels/radisson-hyderabad--hitec/legal,200,sitemap-sourced live URL (self-check)
/hotels/rbd-sarovar-portico-outer-ring-road-bengaluru/wellness,/hotels/rbd-sarovar-portico-outer-ring-road-bengaluru/wellness,404,sitemap-sourced live URL (self-check)
/hotels/rivera-sarovar-portico-ahmedabad,/hotels/rivera-sarovar-portico-ahmedabad,200,sitemap-sourced live URL (self-check)
/hotels/residency-sarovar-portico-mumbai/contact,/hotels/residency-sarovar-portico-mumbai/contact,404,sitemap-sourced live URL (self-check)
/hotels/rosefinch-sarovar-portico-bhimtal/gallery,/hotels/rosefinch-sarovar-portico-bhimtal/gallery,200,sitemap-sourced live URL (self-check)
/hotels/riviera-sarovar-portico-pathankot/legal,/hotels/riviera-sarovar-portico-pathankot/legal,404,sitemap-sourced live URL (self-check)
/hotels/royal-kingdom-sarovar-portico-pilibhit/wellness,/hotels/royal-kingdom-sarovar-portico-pilibhit/wellness,404,sitemap-sourced live URL (self-check)
/destinations/delhi,/destinations/delhi,200,sitemap-sourced live URL (self-check)
/destinations/hargeisa,/destinations/hargeisa,200,sitemap-sourced live URL (self-check)
